УИК №1488	2111	1900	556	6	1338	6	556	11	551	0	0		91	364	96
УИК №1489	1910	1800	487	8	1305	8	483	14	477	0	0		60	350	67
УИК №1490	2269	2100	631	16	1453	16	631	22	625	0	0		126	372	127
УИК №1491	2073	1900	439	2	1459	2	437	14	425	0	0		71	277	77
УИК №1492	2319	2100	529	13	1558	13	528	11	530	0	0		86	355	89
УИК №1493	1919	1900	507	10	1383	10	507	20	497	0	0		51	365	81
УИК №1494	2137	2000	565	8	1427	8	565	19	554	0	0		69	425	60
УИК №1495	2110	1900	977	15	908	15	977	11	981	0	0		91	798	92
УИК №1496	2325	2200	920	10	1270	8	920	6	922	0	0		100	692	130
УИК №1497	2409	2200	598	5	1597	5	598	15	588	0	0		67	450	71
УИК №1498	2086	2000	641	11	1348	11	639	11	639	0	0		74	490	75
УИК №1499	2251	2000	628	6	1366	6	627	24	609	0	0		98	481	30
УИК №1500	2206	2100	569	8	1523	8	567	19	556	0	0		69	404	83
УИК №1501	2122	2000	553	17	1430	17	553	14	556	0	0		86	357	113
УИК №1502	2120	2000	469	6	1525	6	469	13	462	0	0		54	325	83
УИК №1503	1994	1900	464	13	1423	13	464	16	461	0	0		55	335	71
УИК №1504	2273	2100	579	7	1514	7	579	27	559	0	0		66	415	78
УИК №1505	2250	2200	547	13	1640	13	546	14	545	0	0		72	386	87
УИК №1506	1873	1800	585	5	1210	5	584	22	567	0	0		61	428	78
УИК №1507	1843	1800	484	7	1309	7	480	13	474	0	0		37	363	74
УИК №1508	793	1200	707	26	467	26	707	41	692	0	0		61	558	73
УИК №1509	2676	2500	712	4	1784	4	712	18	698	0	0		119	419	160
УИК №1510	2398	2200	623	8	1569	8	623	23	608	0	0		85	392	131
УИК №1511	2124	2000	523	10	1467	10	521	10	521	0	0		69	377	75
УИК №1512	2570	2300	678	16	1606	16	676	16	676	0	0		90	498	88
УИК №1513	2338	2200	581	11	1608	11	581	12	580	0	0		79	406	95
УИК №1514	1834	1800	517	4	1279	4	514	10	508	0	0		60	357	91
УИК №1515	2038	1800	525	7	1268	7	523	24	506	0	0		65	354	87
УИК №1516	2187	2100	472	5	1623	5	472	13	464	0	0		34	388	42
УИК №1517	2740	2600	826	5	1769	5	826	18	813	0	0		114	583	116
УИК №1518	2590	2500	668	6	1826	6	668	24	650	0	0		134	388	128
УИК №1519	2400	2300	656	10	1634	10	653	23	640	0	0		98	452	90
УИК №1520	2334	2200	498	20	1682	20	498	17	501	0	0		68	362	71
УИК №1521	1717	1600	448	7	1145	7	448	8	447	0	0		70	317	60
УИК №1522	2193	2000	680	3	1317	3	679	20	662	0	0		119	390	153
УИК №1523	2249	2100	749	3	1348	3	749	24	728	0	0		98	509	121
УИК №1524	2321	2100	587	2	1511	2	583	20	565	0	0		102	345	118
УИК №1525	2473	2300	655	4	1641	4	655	19	640	0	0		110	396	134
УИК №1526	2862	2700	831	4	1865	4	831	18	817	0	0		104	586	127
УИК №1527	2460	2300	661	5	1634	5	656	21	640	0	0		134	376	130
УИК №1528	2313	2200	560	0	1640	0	560	11	549	0	0		50	442	57
УИК №1529	2415	2300	714	8	1578	8	714	18	704	0	0		94	509	101
УИК №1530	2541	2400	699	5	1696	5	699	23	681	0	0		67	533	81
УИК №1531	2291	2300	588	7	1705	7	588	15	580	0	0		27	498	55
УИК №1532	2792	2700	695	4	2001	4	689	19	674	0	0		99	473	102
УИК №1533	2399	2300	525	2	1773	2	525	15	512	0	0		86	244	182
УИК №1534	2741	2600	672	1	1927	1	672	27	646	0	0		113	322	211
УИК №1535	1647	1400	437	2	961	2	437	11	428	0	0		21	359	48
УИК №1536	2497	2400	675	5	1720	5	671	20	656	0	0		74	479	103
УИК №1537	1103	900	244	3	653	3	244	6	241	0	0		19	198	24
УИК №1538	1875	1700	572	2	1126	2	572	17	557	0	0		141	226	190
УИК №1539	1022	2000	673	333	994	333	671	3	1001	0	0		67	845	89
УИК №1540	1114	1500	862	234	404	234	862	19	1077	0	0		82	822	173
															
УИК №1612	1438	1000	776	7	217	7	701	22	686	0	0		104	517	65
УИК №1613	1196	900	499	2	399	2	499	16	485	0	0		79	351	55
УИК №1614	1716	1200	556	12	632	12	509	14	507	0	0		113	316	78
УИК №1615	1771	1200	605	25	570	25	599	19	605	0	0		102	423	80
УИК №1616	1770	1300	909	53	338	53	878	11	920	0	0		92	789	39
УИК №1617	1462	1100	687	7	406	7	673	3	677	0	0		35	626	16
УИК №1618	1375	1150	1005	6	139	6	1005	25	986	0	0		57	869	60
УИК №1619	1899	1200	603	9	588	9	602	22	589	0	0		123	366	100
УИК №1620	2171	1500	859	59	582	59	859	28	890	0	0		120	678	92
УИК №1621	1853	1300	872	31	397	31	872	19	884	0	0		133	677	74
УИК №1622	2240	1600	950	9	641	9	941	22	928	0	0		118	718	92
УИК №1623	1318	1000	716	0	284	0	701	3	698	0	0		41	596	61
УИК №1624	1843	1300	727	39	534	39	717	12	744	0	0		116	543	85
УИК №1625	1755	1300	698	43	559	43	687	33	697	0	0		121	507	69
УИК №1626	977	700	552	8	140	8	552	8	552	0	0		24	503	25
УИК №1627	1559	1100	841	15	244	15	841	20	836	0	0		141	614	81
УИК №1628	2187	1600	1111	5	484	5	1111	8	1108	0	0		92	927	89
УИК №1629	1185	900	400	2	498	2	336	23	315	0	0		78	190	47
УИК №1630	1403	1000	716	3	281	3	642	13	632	0	0		116	455	61
УИК №1631	2097	1500	701	0	799	0	620	13	607	0	0		112	400	95
УИК №1632	1926	1300	979	3	318	3	974	20	957	0	0		169	680	108
УИК №1633	1678	1200	659	2	539	2	648	19	631	0	0		64	490	77
УИК №1634	1139	700	604	3	93	3	601	5	599	0	0		56	477	66
УИК №1635	1441	1000	553	6	441	6	536	8	534	0	0		64	409	61
УИК №1636	1733	1350	1191	5	154	5	1159	19	1145	0	0		130	924	91
УИК №1637	2739	1700	978	23	699	23	941	30	934	0	0		190	582	162
УИК №1638	2198	1500	1141	6	353	6	1141	22	1125	0	0		139	876	110
УИК №1639	1086	850	657	4	189	4	646	9	641	0	0		91	494	56
УИК №1640	1694	1000	989	7	4	7	989	16	980	0	0		119	806	55
УИК №1641	1876	1300	1195	4	101	4	1195	27	1172	0	0		155	947	70
УИК №1642	961	850	715	1	134	1	715	7	709	0	0		60	617	32
УИК №1643	2171	1500	992	10	498	10	969	26	953	0	0		147	693	113
УИК №1644	1674	1200	1121	12	67	12	1121	23	1110	0	0		101	913	96
УИК №1645	1372	1000	353	3	644	3	353	35	321	0	0		89	187	45
УИК №1646	1787	1300	1070	5	225	5	1069	17	1057	0	0		92	905	60
УИК №1647	2535	1800	1717	22	61	22	1717	27	1712	0	0		160	1460	92
УИК №1648	1185	1000	795	5	200	5	795	8	792	0	0		84	667	41
УИК №1649	1393	1000	923	1	76	1	806	19	788	0	0		103	606	79
УИК №1650	1463	1100	842	6	252	6	842	66	782	0	0		99	548	135
УИК №1651	1679	1600	915	8	677	8	913	27	894	0	0		122	687	85
УИК №1652	1154	800	287	11	502	11	287	8	290	0	0		65	168	57
УИК №1653	2539	1700	1639	55	6	55	1639	27	1667	0	0		154	1385	128
УИК №1654	2426	1700	1380	84	236	84	1380	2	1462	0	0		161	1215	86
УИК №1655	1518	1250	1144	3	103	3	1144	48	1099	0	0		116	782	201
УИК №1656	2507	1800	1503	9	288	9	1503	3	1509	0	0		114	1289	106
УИК №1657	2474	1800	1133	14	653	14	1109	71	1052	0	0		161	768	123
УИК №1658	2460	1700	856	50	794	50	856	22	884	0	0		101	700	83
УИК №1659	2449	1600	1009	238	353	238	999	24	1213	0	0		108	1016	89
УИК №1660	2167	1500	1126	78	296	78	1121	0	1199	0	0		146	962	91
УИК №1661	2166	1500	1132	45	323	45	1127	44	1128	0	0		181	774	173
УИК №1662	2347	1700	1239	12	449	12	1239	30	1221	0	0		96	1024	101
УИК №1663	1046	800	630	4	166	4	622	13	613	0	0		74	463	76
УИК №1664	1925	1300	970	60	270	60	970	15	1015	0	0		90	833	92
УИК №1665	183	183	122	61	0	61	122	4	179	0	0		18	129	32
УИК №1667	128	126	7	119	0	119	7	1	125	0	0		17	91	17
															
УИК №1674	942	650	300	20	330	20	299	21	298	0	0		52	203	43
УИК №1675	815	600	273	7	320	7	273	12	268	0	0		43	179	46
УИК №1676	1990	1500	745	10	745	10	745	27	728	0	0		115	496	117
УИК №1677	1485	1100	560	29	511	29	560	26	563	0	0		97	363	103
УИК №1678	550	400	174	7	219	7	174	7	174	0	0		24	131	19
УИК №1679	1672	1200	623	12	565	12	622	35	599	0	0		94	424	81
УИК №1680	1864	1300	666	42	592	42	663	35	670	0	0		89	474	107
УИК №1681	224	280	140	71	69	71	140	3	208	0	0		5	198	5
УИК №1682	2661	2000	850	14	1136	14	850	23	841	0	0		104	599	138
УИК №1683	2601	2000	882	31	1087	31	882	31	882	0	0		149	606	127
УИК №1684	2805	2000	924	25	1051	25	923	35	913	0	0		145	650	118
УИК №1685	1509	1100	448	23	629	23	447	14	456	0	0		72	311	73
УИК №1686	2174	2000	1119	16	865	16	1119	55	1080	0	0		234	584	262
УИК №1687	1929	1500	652	16	832	16	652	25	643	0	0		88	452	103
УИК №1688	1746	1500	630	25	845	25	630	25	630	0	0		103	440	87
УИК №1689	2346	2000	777	29	1194	29	776	24	781	0	0		108	572	101
УИК №1690	2166	1600	688	23	889	23	688	17	694	0	0		122	484	88
УИК №1691	1749	1700	609	17	1074	17	606	13	610	0	0		79	450	81
УИК №1692	494	500	398	53	49	53	398	53	398	0	0		38	323	37
УИК №1693	2537	2000	937	15	1048	15	936	19	932	0	0		130	641	161
УИК №1694	2267	1600	721	21	858	21	719	33	707	0	0		108	492	107
УИК №1695	2492	2000	776	31	1193	31	776	31	776	0	0		123	533	120
УИК №1696	2355	2000	831	27	1142	27	828	32	823	0	0		151	539	133
УИК №1697	2022	1500	581	16	903	16	581	22	575	0	0		96	381	98
УИК №1698	2214	1600	695	21	884	21	695	30	686	0	0		124	446	116
УИК №1699	3264	2300	1772	8	520	8	1770	47	1731	0	0		259	1087	385
УИК №1700	2696	2000	928	15	1057	15	927	29	913	0	0		138	636	139
УИК №1701	1398	1000	256	17	727	17	256	16	257	0	0		51	157	49
УИК №1702	390	400	353	37	10	37	353	27	363	0	0		25	296	42
УИК №1703	2979	2000	1034	11	955	11	1031	32	1010	0	0		191	594	225
УИК №1706	2562	2000	857	19	1124	19	853	30	842	0	0		108	616	118
УИК №1708	2827	2000	888	26	1086	26	888	31	883	0	0		105	639	139
УИК №1709	1798	1500	524	14	962	14	524	27	511	0	0		66	374	71
УИК №1710	1295	1000	416	9	575	9	415	15	409	0	0		37	325	47
УИК №1711	2282	2000	724	17	1259	17	724	19	722	0	0		73	547	102
УИК №1712	1640	1500	583	9	908	9	583	12	580	0	0		61	432	87
УИК №1713	2081	1500	658	21	821	21	657	15	663	0	0		71	503	89
УИК №1714	1666	1500	632	16	852	16	632	28	620	0	0		70	461	89
УИК №1715	1706	1500	619	13	868	13	619	20	612	0	0		58	454	100
УИК №1716	1526	1100	417	23	660	23	417	13	427	0	0		49	321	57
УИК №1717	1279	1000	425	16	559	16	425	17	424	0	0		68	301	55
УИК №1718	2257	1600	782	17	801	17	781	25	773	0	0		66	593	114
УИК №1719	1442	1000	505	5	490	5	505	18	492	0	0		51	363	78
УИК №1721	1819	1500	530	12	958	12	530	11	531	0	0		54	416	61
УИК №1722	2207	1600	724	3	873	3	724	30	697	0	0		62	549	86
															
УИК №1724	1046	1000	378	27	595	27	377	15	389	0	0		64	266	59
УИК №1725	1222	1000	447	11	542	11	447	21	437	0	0		79	279	79
УИК №1726	1956	1600	777	5	818	5	777	12	770	0	0		149	401	220
УИК №1727	1945	1600	538	1	1061	1	538	10	529	0	0		118	257	154
УИК №1729	1180	1000	596	21	383	21	586	13	594	0	0		105	401	88
УИК №1730	1203	1000	575	18	407	18	568	11	575	0	0		70	388	117
УИК №1731	2542	2200	649	3	1548	3	649	19	633	0	0		149	343	141
УИК №1732	2620	2200	580	5	1615	5	575	19	561	0	0		121	307	133
УИК №1733	2123	2000	556	12	1432	12	552	18	546	0	0		101	353	92
УИК №1734	2474	2000	657	3	1340	3	654	17	640	0	0		133	375	132
УИК №1735	2172	2000	593	5	1402	5	593	26	572	0	0		93	388	91
УИК №1736	2627	2200	716	5	1479	5	714	18	701	0	0		138	437	126
УИК №1737	2025	2000	587	5	1408	5	499	22	482	0	0		110	287	85
УИК №1738	2352	2100	656	4	1440	4	652	0	656	0	0		95	455	106
УИК №1739	1438	1200	364	2	834	2	364	4	362	0	0		43	264	55
УИК №1740	1973	1600	498	1	1101	1	498	16	483	0	0		108	295	80
УИК №1741	1480	1200	338	4	858	4	338	9	333	0	0		48	243	42
УИК №1742	2108	1800	523	2	1275	2	520	11	511	0	0		84	321	106
УИК №1743	1666	1400	450	3	947	3	449	8	444	0	0		89	290	65
УИК №1744	2565	2200	602	9	1589	9	602	18	593	0	0		141	340	112
УИК №1745	2138	2000	439	5	1556	5	438	18	425	0	0		92	240	93
УИК №1746	1189	1000	287	5	708	5	287	7	285	0	0		43	198	44
УИК №1747	1892	1600	568	6	1026	6	568	14	560	0	0		77	434	49
УИК №1748	2138	1700	578	5	1117	5	576	15	566	0	0		115	353	98
УИК №1749	1935	1600	417	7	1176	7	417	8	416	0	0		81	240	95
УИК №1750	2012	1800	503	4	1293	4	503	21	486	0	0		101	277	108
УИК №1751	2646	2200	601	1	1598	1	601	20	582	0	0		128	340	114
УИК №1752	2768	2200	590	7	1603	7	585	12	580	0	0		130	296	154
УИК №1753	2453	2000	568	9	1423	9	568	15	562	0	0		78	348	136
УИК №1754	2407	2000	607	4	1389	4	604	13	595	0	0		151	285	159
УИК №1755	1619	1500	378	0	1122	0	378	9	369	0	0		92	184	93
УИК №1756	1965	1600	435	3	1162	3	435	11	427	0	0		89	256	82
УИК №1757	2829	2200	630	34	1536	34	630	8	656	0	0		185	266	205
УИК №1758	2006	1600	505	0	1095	0	505	14	491	0	0		88	317	86
УИК №1759	1496	1200	391	1	808	1	371	12	360	0	0		88	197	75
УИК №1760	2519	2200	704	10	1486	10	704	8	706	0	0		82	485	139
УИК №1761	2303	2000	599	8	1393	8	599	7	600	0	0		27	554	19
УИК №1762	2891	2500	748	16	1736	16	748	13	751	0	0		65	612	74
УИК №1763	2779	2200	886	1	1313	1	882	14	869	0	0		209	450	210
УИК №1764	2541	2200	626	12	1562	12	625	17	620	0	0		102	396	122
УИК №1765	2975	2500	804	12	1684	12	804	18	798	0	0		146	468	184
УИК №1766	2932	2600	625	10	1965	10	625	20	615	0	0		138	310	167
УИК №1767	2781	2200	712	8	1480	8	712	19	701	0	0		125	415	161
УИК №1768	2689	2200	750	3	1447	3	750	19	734	0	0		187	403	144
УИК №1769	2346	2000	597	4	1399	4	595	20	579	0	0		141	317	121
УИК №1770	1718	1500	395	5	1100	5	395	19	381	0	0		84	202	95
УИК №1771	2114	2000	543	4	1453	4	543	17	530	0	0		98	325	107
УИК №1772	1793	1500	503	2	995	2	503	20	485	0	0		82	300	103
УИК №1773	1370	1200	362	3	835	3	362	11	354	0	0		81	205	68
УИК №1774	2439	2000	452	2	1546	2	452	11	443	0	0		143	184	116
УИК №1775	1869	1500	492	9	999	9	491	16	484	0	0		79	325	80
УИК №1776	2070	2000	521	6	1473	6	519	14	511	0	0		93	320	98
УИК №1777	1696	1400	459	8	933	8	459	9	458	0	0		105	262	91
УИК №1778	1903	1600	515	6	1079	6	514	16	504	0	0		83	346	75
УИК №1779	2394	2000	687	11	1302	11	687	18	680	0	0		141	420	119
УИК №1780	2218	2000	539	12	1449	12	539	19	532	0	0		101	345	86
УИК №1781	2547	2100	611	6	1483	6	611	13	604	0	0		156	325	123
УИК №1782	1920	1800	459	4	1337	4	458	11	451	0	0		130	226	95
УИК №1783	2142	2000	657	2	1341	2	657	18	641	0	0		149	392	100
УИК №1784	1930	1600	506	3	1091	3	506	8	501	0	0		109	299	93
УИК №1785	2012	1800	527	4	1269	4	527	10	521	0	0		115	303	103
УИК №1786	1889	1600	405	7	1188	7	405	8	404	0	0		83	248	73
УИК №1787	1985	1800	433	10	1357	10	431	15	426	0	0		99	249	78
															
УИК №1949	1780	1500	641	13	846	13	638	19	632	0	0		90	430	112
УИК №1950	2300	2000	848	31	1121	31	848	15	864	0	0		98	638	128
УИК №1951	2142	2000	708	19	1273	19	708	63	664	0	0		67	463	134
УИК №1952	1654	1500	698	5	797	5	698	19	684	0	0		71	531	82
УИК №1953	2648	2000	735	20	1245	20	735	29	726	0	0		114	442	170
УИК №1954	2255	2000	777	23	1200	23	777	28	772	0	0		91	562	119
УИК №1955	2011	1500	753	14	733	14	751	26	739	0	0		96	496	147
УИК №1956	1353	1000	393	9	598	9	392	12	389	0	0		71	236	82
УИК №1957	2412	2000	818	21	1161	21	815	29	807	0	0		136	508	163
УИК №1958	1623	1500	507	14	979	14	490	10	494	0	0		75	347	72
УИК №1959	2229	2000	723	14	1263	14	719	34	699	0	0		113	467	119
УИК №1960	2391	2000	822	22	1156	22	822	25	819	0	0		120	540	159
УИК №1961	2565	2000	849	24	1127	24	849	31	842	0	0		94	634	114
УИК №1962	2317	2000	769	26	1205	26	769	30	765	0	0		105	510	150
УИК №1963	2547	2000	801	34	1165	34	799	27	806	0	0		139	518	149
УИК №1964	1355	1000	533	10	457	10	533	22	521	0	0		80	349	92
УИК №1965	2014	1500	632	24	844	24	632	14	642	0	0		125	394	123
УИК №1966	2559	2000	799	21	1180	21	798	29	790	0	0		144	490	156
УИК №1967	1875	1500	565	68	867	68	563	28	603	0	0		106	379	118
УИК №1968	2535	2000	840	16	1144	16	840	14	842	0	0		129	593	120
УИК №1969	2067	2000	761	19	1220	19	761	23	757	0	0		127	470	160
УИК №1970	1494	1100	524	39	537	39	524	18	545	0	0		108	354	83
УИК №1971	1925	1500	617	5	878	5	616	13	608	0	0		99	342	167
УИК №1972	1614	1500	590	1	909	1	590	17	574	0	0		92	317	165
УИК №1973	1891	1500	572	40	888	40	572	25	587	0	0		91	375	121
УИК №1974	1946	1500	591	37	872	37	591	20	608	0	0		119	387	102
УИК №1975	1318	1000	384	54	562	54	384	17	421	0	0		64	270	87
УИК №1976	2167	2000	1210	18	772	18	1209	41	1186	0	0		257	650	279
УИК №1977	2582	2500	891	8	1601	8	891	25	874	0	0		102	628	144
УИК №1978	2477	2000	801	14	1185	14	801	32	783	0	0		134	493	156
УИК №1979	2065	1500	701	16	783	16	701	17	700	0	0		89	472	139
УИК №1980	1569	1500	528	5	967	5	526	21	510	0	0		75	319	116
УИК №1981	1673	1500	525	10	965	10	525	14	521	0	0		69	361	91
УИК №1982	1787	1500	548	36	916	36	548	13	571	0	0		54	416	101
УИК №1983	169	169	93	76	0	76	93	3	166	0	0		9	152	5
УИК №1984	2289	2000	842	32	1126	32	841	29	844	0	0		146	554	144
УИК №1985	1790	1500	603	23	874	23	603	22	604	0	0		119	380	105
УИК №1986	1590	1500	596	52	852	52	596	11	637	0	0		107	436	94
УИК №1987	308	305	134	139	32	139	134	15	258	0	0		15	227	16
УИК №1988	1555	1500	591	24	885	24	589	12	601	0	0		112	406	83
УИК №1989	1343	1000	466	96	438	96	466	12	550	0	0		82	382	86
УИК №1990	1228	1000	457	47	496	47	410	14	443	0	0		59	308	76
УИК №1991	964	1000	347	28	625	28	347	12	363	0	0		36	288	39
УИК №1992	2051	1500	798	29	673	29	798	39	788	0	0		135	475	178
УИК №1993	867	800	453	37	310	37	453	20	470	0	0		82	302	86
УИК №1994	2309	2000	724	19	1257	19	724	6	737	0	0		89	546	102
УИК №1995	2985	2500	740	27	1733	27	739	20	746	0	0		107	457	182
УИК №1996	2512	2000	896	7	1097	7	896	11	892	0	0		93	657	142
УИК №1997	1936	1500	514	27	959	27	512	20	519	0	0		81	317	121
УИК №1998	2312	2000	624	17	1359	17	624	14	627	0	0		90	378	159
УИК №1999	2050	1500	589	10	901	10	589	10	589	0	0		79	382	128
УИК №2000	2744	2000	660	25	1315	25	658	29	654	0	0		84	465	105
УИК №2001	2640	2500	695	97	1708	97	695	22	770	0	0		84	531	155
УИК №2002	1477	1000	543	9	448	9	543	11	541	0	0		100	291	150
УИК №2003	2598	2000	724	0	1276	0	724	22	702	0	0		119	385	198
УИК №2004	2382	2000	845	9	1146	9	845	34	820	0	0		115	488	217
УИК №2005	2415	2000	970	4	1026	4	970	16	958	0	0		75	774	109
УИК №2006	2552	2000	1018	2	980	2	1018	12	1008	0	0		106	702	200
УИК №2007	1865	1500	611	10	879	10	607	26	591	0	0		53	418	120
УИК №2008	2595	2000	865	6	1129	6	857	34	829	0	0		32	604	193
УИК №2009	1971	1500	645	6	849	6	645	21	630	0	0		83	394	153
УИК №2010	2466	2000	836	21	1143	21	836	18	839	0	0		180	497	162
УИК №2011	3033	2500	808	5	1687	5	808	15	798	0	0		106	482	210
УИК №2012	2548	2000	719	2	1279	2	719	27	694	0	0		77	443	174
УИК №2013	2637	2000	844	3	1153	3	842	33	812	0	0		106	473	233
УИК №2014	3004	2500	765	2	1733	2	765	15	752	0	0		91	425	236
УИК №2015	2759	2500	663	39	1798	39	662	18	683	0	0		82	459	142
УИК №2016	2411	2000	705	7	1288	7	705	23	689	0	0		90	380	219
УИК №2017	2559	2000	846	6	1148	6	846	31	821	0	0		86	544	191
УИК №2018	2992	2500	924	8	1568	8	923	21	910	0	0		84	604	222
УИК №2019	2113	2000	363	69	1568	69	363	10	422	0	0		30	323	69
УИК №2020	2088	1500	599	16	885	16	599	16	599	0	0		112	362	125
УИК №2021	2028	1500	549	27	924	27	549	19	557	0	0		53	400	104
УИК №2022	2515	2000	913	9	1078	9	913	12	910	0	0		115	625	170
УИК №2023	198	198	112	73	13	73	112	3	182	0	0		13	144	25
															
УИК №2035	1807	1500	381	17	1102	17	364	10	371	0	0		30	310	31
УИК №2036	2287	2000	481	19	1500	19	480	23	476	0	0		86	295	95
УИК №2037	2298	2000	409	83	1508	83	409	24	468	0	0		69	322	77
УИК №2038	2180	2000	590	13	1397	13	590	17	586	0	0		72	452	62
УИК №2039	1240	1000	280	7	713	7	280	12	275	0	0		40	177	58
УИК №2040	1895	1500	367	7	1126	7	367	11	363	0	0		63	218	82
УИК №2041	1385	1500	325	6	1169	6	325	8	323	0	0		61	201	61
УИК №2042	1960	1500	470	7	1023	7	470	9	468	0	0		53	316	99
УИК №2043	1458	1500	333	9	1158	9	333	10	332	0	0		72	205	55
УИК №2044	1522	1500	323	12	1165	12	323	11	324	0	0		51	215	58
УИК №2045	1640	1500	363	3	1134	3	361	12	352	0	0		41	237	74
УИК №2046	1921	1500	423	12	1061	12	422	12	422	4	0		74	278	70
УИК №2047	2225	2000	498	123	1379	123	496	20	599	0	0		77	425	97
УИК №2048	1343	1000	275	10	715	10	274	8	276	0	0		48	170	58
УИК №2049	2312	2000	524	15	1461	15	523	8	530	0	0		100	318	112
УИК №2050	2169	2000	494	14	1492	14	494	19	489	0	0		39	396	54
УИК №2051	2467	2000	575	22	1403	22	573	26	569	0	0		138	340	91
УИК №2052	2480	2000	592	13	1395	13	589	19	583	0	0		118	326	139
УИК №2053	2345	2000	559	15	1426	15	558	17	556	0	0		114	343	99
УИК №2054	2422	2000	628	13	1359	13	627	16	624	0	0		78	410	136
УИК №2055	2039	1500	389	21	1090	14	375	10	379	0	0		53	256	70
УИК №2056	2215	2000	478	13	1509	13	477	14	476	0	0		90	300	86
УИК №2057	1862	1500	462	23	1015	23	461	8	476	0	0		78	324	74
УИК №2058	2381	2000	550	16	1434	16	550	10	556	0	0		91	373	92
УИК №2059	2325	2000	461	23	1516	23	461	13	471	0	0		65	337	69
УИК №2060	1736	1500	403	10	1087	10	402	12	400	0	0		78	240	82
УИК №2061	1740	1500	432	1	1067	1	432	8	425	0	0		90	230	105
УИК №2062	2056	1500	534	14	952	14	534	22	526	0	0		95	313	118
УИК №2063	1966	1500	417	22	1061	22	417	14	425	0	0		45	284	96
УИК №2064	2159	2000	422	15	1563	15	419	10	424	0	0		68	279	77
УИК №2065	2341	2000	510	19	1471	19	509	23	505	0	0		92	315	98
УИК №2066	1982	1500	405	13	1082	13	403	8	408	0	0		60	283	65
УИК №2067	2361	2000	529	13	1458	13	527	20	520	0	0		85	349	86
УИК №2068	1945	1500	469	21	1010	21	469	11	479	0	0		71	328	80
УИК №2069	1954	1500	502	16	982	16	501	12	505	0	0		83	327	95
УИК №2070	1579	1500	320	15	1165	15	318	4	329	0	0		42	228	59
УИК №2071	1658	1500	394	17	1089	17	394	0	411	0	0		48	310	53
УИК №2072	1814	1500	492	11	997	11	481	15	477	0	0		66	369	42
УИК №2073	1970	1500	458	13	1029	13	457	7	463	0	0		67	311	85
УИК №2074	1670	1500	450	22	1028	22	450	20	452	0	0		76	316	60
УИК №2075	1539	1500	1091	2	407	2	1091	0	1093	0	0		53	975	65
УИК №2076	1603	1500	505	16	979	16	505	9	512	0	0		79	348	85
УИК №2077	2417	2000	551	18	1431	18	550	7	561	0	0		91	373	97
УИК №2078	2487	2000	643	11	1346	11	641	13	639	0	0		76	458	105
УИК №2079	2563	2000	691	16	1293	16	688	18	686	0	0		128	427	131
УИК №2080	2621	2000	578	18	1404	18	577	20	575	0	0		97	378	100
УИК №2081	1965	1500	443	53	1004	53	443	23	473	0	0		54	307	112
УИК №2082	2050	1500	426	291	783	291	426	18	699	0	0		72	561	66
УИК №2083	1886	1500	435	77	988	77	435	12	500	0	0		93	333	74
УИК №2084	1822	1500	443	73	984	73	443	8	508	0	0		87	349	72
УИК №2085	2274	2000	579	13	1408	13	578	12	579	0	0		103	381	95
УИК №2086	2101	1500	480	218	802	218	480	20	678	0	0		92	483	103
УИК №2087	2787	2000	625	11	1364	11	624	19	616	0	0		139	349	128
УИК №2088	1918	1500	482	12	1006	12	481	16	477	0	0		88	294	95
УИК №2089	1816	1500	390	15	1095	15	390	17	388	0	0		79	231	78
УИК №2090	2200	2000	528	10	1462	10	526	19	517	0	0		98	320	99
УИК №2091	1989	1500	533	18	949	18	532	11	539	0	0		129	331	79
УИК №2092	1900	1500	799	10	691	10	595	12	593	0	0		110	408	75
УИК №2093	1892	1500	901	17	582	17	613	16	614	0	0		88	429	97
УИК №2094	1990	1500	705	30	765	30	703	3	730	0	0		50	605	75
УИК №2095	2151	2000	622	14	1364	14	608	64	558	0	0		97	375	86
УИК №2096	1926	1500	619	11	870	11	459	14	456	0	0		70	306	80
УИК №2097	2304	2000	893	8	1099	8	885	294	599	0	0		118	367	114
УИК №2098	1903	1500	542	58	900	58	469	5	522	0	0		84	356	82
УИК №2099	2153	2000	884	15	1101	15	679	28	666	0	0		90	461	115
УИК №2100	2037	1500	540	43	917	43	539	22	560	0	0		89	391	80
УИК №2101	383	383	189	156	38	156	189	18	327	0	0		38	232	57
УИК №2102	60	60	59	0	1	0	59	1	58	0	0		8	42	8
УИК №2378	196	500	34	115	351	115	34	4	145	0	0		17	119	9
УИК №2380	228	500	22	166	312	166	22	2	186	0	0		18	158	10
УИК №2381	234	500	36	164	300	164	36	4	196	0	0		18	158	20
УИК №2382	279	500	26	195	279	195	26	15	206	0	0		13	180	13
УИК №2383	102	500	31	63	406	63	31	3	91	0	0		18	65	8
УИК №2384	201	500	26	163	311	163	26	0	189	0	0		17	162	10
УИК №2385	190	500	25	157	318	157	25	3	179	0	0		11	150	18
УИК №2387	402	500	33	240	227	240	33	1	272	0	0		10	248	14
УИК №2388	121	500	49	47	404	47	49	1	95	0	0		12	74	9
УИК №2389	99	500	18	62	420	62	18	1	79	0	0		6	60	13
УИК №2391	187	500	24	133	343	133	24	0	157	0	0		11	134	12
УИК №2392	125	500	41	67	392	67	41	1	107	0	0		8	85	14
УИК №2393	224	500	42	147	311	147	42	0	189	0	0		17	158	14
