УИК №837	1325	1200	0	319	4	877	4	319	2	321	0	0	46	29	11	216	19
УИК №838	1244	1300	0	285	10	1005	10	285	5	290	0	0	27	83	22	131	27
УИК №839	1560	1400	0	396	0	1004	0	396	13	383	0	0	32	88	22	203	38
УИК №840	2220	2100	0	553	6	1541	6	553	22	537	0	0	47	155	44	217	74
УИК №841	2002	1900	0	415	2	1483	2	415	6	411	0	0	30	134	44	168	35
УИК №842	2162	2100	0	445	0	1655	0	445	16	429	0	0	53	141	43	130	62
УИК №843	2422	2300	0	508	5	1787	5	508	19	494	0	0	46	151	43	205	49
УИК №844	1990	1900	0	355	2	1543	2	355	6	351	0	0	44	124	29	112	42
УИК №845	1954	1900	0	299	2	1599	2	299	8	293	0	0	43	101	32	81	36
УИК №846	1349	1400	0	255	0	1145	0	255	3	252	0	0	27	89	21	79	36
УИК №847	1854	1800	0	507	10	1283	10	507	3	514	0	0	25	144	28	279	38
УИК №848	1884	1800	0	403	0	1397	0	403	9	394	0	0	37	103	26	193	35
УИК №849	1603	1400	0	358	48	994	48	358	5	401	0	0	39	98	29	200	35
УИК №880	237	240	0	95	99	46	99	95	5	189	0	0	19	45	9	94	22
УИК №881	103	100	0	86	10	4	10	86	6	90	0	0	12	19	6	37	16
УИК №882	88	87	0	87	0	0	0	87	7	80	0	0	13	15	3	38	11
УИК №883	68	70	0	49	3	18	3	49	5	47	0	0	4	10	1	22	10
																	
УИК №901	1717	1500	0	329	2	1169	2	329	8	323	0	0	43	115	24	99	42
УИК №902	2315	2000	0	537	5	1458	5	537	16	526	0	0	66	194	30	198	38
УИК №903	2318	2000	0	431	3	1566	3	431	10	424	0	0	32	141	37	165	49
УИК №904	2235	2000	0	495	6	1499	6	488	18	476	0	0	59	172	29	155	61
УИК №905	2386	2000	0	584	29	1387	29	584	10	603	0	0	56	195	59	226	67
УИК №906	2093	2000	0	572	7	1421	7	572	14	565	0	0	33	182	38	257	55
УИК №907	1344	1000	0	325	7	668	7	325	10	322	0	0	30	110	16	124	42
УИК №908	1155	1000	0	240	4	756	4	240	5	239	0	0	16	79	25	90	29
УИК №909	1077	1000	0	224	10	766	10	224	5	229	0	0	22	72	17	95	23
УИК №910	1488	1200	0	337	0	863	0	337	7	330	0	0	40	123	25	102	40
УИК №911	1369	1200	0	261	5	934	5	261	6	260	0	0	28	88	22	98	24
УИК №912	1383	1200	0	276	36	888	36	276	13	299	0	0	27	96	28	114	34
УИК №913	1013	900	0	264	23	613	23	264	3	284	0	0	21	94	14	120	35
УИК №914	2098	2000	0	514	8	1478	8	513	14	507	0	0	44	164	36	207	56
УИК №915	1525	1500	0	437	7	1056	7	435	13	429	0	0	37	129	33	174	56
УИК №916	1323	1260	0	347	14	899	14	347	4	357	0	0	32	106	26	150	43
УИК №917	1379	1200	0	371	12	817	12	371	10	373	0	0	45	133	23	131	41
УИК №918	1920	1800	0	464	5	1331	5	464	21	448	0	0	37	164	29	175	43
УИК №919	903	800	0	206	4	590	4	206	6	204	0	0	17	73	25	76	13
УИК №920	1824	1800	0	387	1	1412	1	387	9	379	0	0	40	129	31	145	34
УИК №921	1812	1500	0	479	2	1019	2	479	15	466	0	0	39	190	38	169	30
УИК №922	2127	2000	0	432	8	1560	8	432	10	430	0	0	31	150	27	187	35
УИК №923	693	600	0	137	3	460	3	137	4	136	0	0	17	44	14	37	24
УИК №924	1504	1500	0	200	36	1264	36	200	18	218	0	0	17	49	9	116	27
УИК №925	1421	1200	0	386	21	793	21	386	20	387	0	0	48	87	16	186	50
УИК №926	298	290	0	116	0	174	0	116	9	107	0	0	8	12	3	70	14
УИК №980	967	1300	0	743	30	527	30	739	87	682	0	0	108	223	40	210	101
УИК №981	170	200	0	154	0	46	0	154	0	154	0	0	19	45	11	67	12
УИК №5801	20	20	0	19	0	1	0	19	2	17	0	0	3	3	0	10	1
УИК №5802	17	17	0	17	0	0	0	17	0	17	0	0	3	2	1	9	2
УИК №5804	22	22	0	22	0	0	0	22	0	22	0	0	2	2	0	7	11
УИК №5805	16	16	0	16	0	0	0	16	0	16	0	0	1	4	1	6	4
УИК №5806	14	14	0	14	0	0	0	14	0	14	0	0	6	4	1	3	0
УИК №5807	12	12	0	12	0	0	0	12	0	12	0	0	2	1	1	7	1
УИК №5808	14	14	0	14	0	0	0	14	0	14	0	0	3	6	0	4	1
УИК №5809	17	17	0	17	0	0	0	17	0	17	0	0	1	0	1	14	1
УИК №5810	18	18	0	18	0	0	0	18	1	17	0	0	2	2	0	11	2
УИК №5811	19	19	0	19	0	0	0	19	0	19	0	0	1	3	0	14	1
УИК №5812	17	17	0	17	0	0	0	17	1	16	0	0	1	2	0	12	1
УИК №5813	16	16	0	16	0	0	0	16	0	16	0	0	2	0	1	12	1
УИК №5814	76	76	0	76	0	0	0	76	0	76	0	0	1	0	0	75	0
УИК №5815	107	107	0	107	0	0	0	107	1	106	0	0	3	2	0	101	0
УИК №5816	65	65	0	65	0	0	0	65	12	53	0	0	2	3	1	47	0
УИК №5817	54	54	0	54	0	0	0	54	0	54	0	0	3	2	4	40	5
УИК №5818	14	14	0	14	0	0	0	14	0	14	0	0	3	8	0	2	1
УИК №5819	57	57	0	57	0	0	0	57	0	57	0	0	0	0	0	57	0
УИК №5820	29	29	0	29	0	0	0	29	1	28	0	0	2	1	5	19	1
УИК №5821	25	25	0	25	0	0	0	25	0	25	0	0	2	2	1	20	0
УИК №5822	75	75	0	75	0	0	0	75	0	75	0	0	1	0	0	73	1
УИК №5823	65	65	0	63	0	2	0	63	0	63	0	0	2	2	0	59	0
УИК №5824	76	76	0	76	0	0	0	76	0	76	0	0	1	1	0	73	1
УИК №5825	12	12	0	12	0	0	0	12	0	12	0	0	2	0	0	10	0
УИК №5826	75	75	0	35	0	40	0	35	0	35	0	0	5	10	1	15	4
УИК №5828	24	24	0	24	0	0	0	24	0	24	0	0	1	4	2	17	0
УИК №5829	51	51	0	51	0	0	0	51	4	47	0	0	12	4	7	17	7
УИК №5830	22	22	0	22	0	0	0	22	0	22	0	0	11	4	3	2	2
УИК №5831	14	14	0	14	0	0	0	14	0	14	0	0	0	14	0	0	0
УИК №5832	9	9	0	9	0	0	0	9	0	9	0	0	0	5	0	1	3
УИК №5833	18	18	0	18	0	0	0	18	0	18	0	0	0	0	0	14	4
УИК №5834	22	22	0	22	0	0	0	22	2	20	0	0	1	3	1	10	5
УИК №5835	19	19	0	19	0	0	0	19	5	14	0	0	2	2	1	6	3
УИК №5836	17	17	0	17	0	0	0	17	0	17	0	0	0	6	1	4	6
УИК №5837	23	23	0	23	0	0	0	23	0	23	0	0	2	0	1	19	1
УИК №5838	14	14	0	14	0	0	0	14	0	14	0	0	2	4	3	2	3
УИК №5839	17	17	0	10	0	7	0	10	0	10	0	0	0	0	4	5	1
УИК №5842	17	17	0	17	0	0	0	17	0	17	0	0	0	0	0	17	0
УИК №5843	30	30	0	30	0	0	0	30	0	30	0	0	1	0	0	28	1
УИК №5844	331	331	0	326	0	5	0	326	44	282	0	0	40	40	23	111	68
УИК №5851	16	16	0	15	0	1	0	15	0	15	0	0	2	1	3	9	0
УИК №5853	31	31	0	31	0	0	0	31	2	29	0	0	2	8	3	14	2
УИК №5854	14	14	0	14	0	0	0	14	0	14	0	0	4	2	5	1	2
УИК №5855	20	20	0	20	0	0	0	20	5	15	0	0	0	5	2	6	2
УИК №5856	20	20	0	20	0	0	0	20	0	20	0	0	2	2	2	12	2
УИК №5857	23	23	0	23	0	0	0	23	0	23	0	0	2	1	1	18	1
УИК №5858	19	19	0	19	0	0	0	19	0	19	0	0	0	0	0	19	0
УИК №5859	21	21	0	21	0	0	0	21	0	21	0	0	0	0	0	21	0
УИК №5861	17	17	0	17	0	0	0	17	0	17	0	0	0	16	0	1	0
УИК №5862	25	25	0	25	0	0	0	25	0	25	0	0	2	2	0	20	1
УИК №5864	13	13	0	13	0	0	0	13	0	13	0	0	1	10	1	0	1
УИК №5865	28	28	0	28	0	0	0	28	2	26	0	0	0	10	4	6	6
УИК №5866	24	24	0	24	0	0	0	24	1	23	0	0	0	2	1	17	3
УИК №5867	25	25	0	25	0	0	0	25	2	23	0	0	8	1	0	12	2
УИК №5868	25	25	0	25	0	0	0	25	0	25	0	0	0	0	0	25	0
УИК №5869	24	24	0	24	0	0	0	24	0	24	0	0	0	0	0	24	0
УИК №5870	27	27	0	27	0	0	0	27	0	27	0	0	0	0	0	27	0
УИК №5871	25	25	0	25	0	0	0	25	0	25	0	0	0	1	0	24	0
УИК №5872	28	28	0	28	0	0	0	28	0	28	0	0	0	0	0	28	0
УИК №5873	26	26	0	26	0	0	0	26	0	26	0	0	0	0	0	26	0
УИК №5874	24	24	0	24	0	0	0	24	0	24	0	0	0	0	1	23	0
УИК №5875	32	32	0	32	0	0	0	32	0	32	0	0	2	2	0	28	0
УИК №5876	26	26	0	26	0	0	0	26	0	26	0	0	0	0	0	26	0
УИК №5877	27	27	0	27	0	0	0	27	0	27	0	0	0	0	0	26	1
УИК №5878	16	16	0	16	0	0	0	16	0	16	0	0	0	0	0	16	0
УИК №5879	23	23	0	23	0	0	0	23	0	23	0	0	0	0	0	23	0
УИК №5880	25	25	0	25	0	0	0	25	0	25	0	0	0	0	0	25	0
УИК №5881	28	28	0	28	0	0	0	28	0	28	0	0	0	0	0	28	0
УИК №5883	33	33	0	33	0	0	0	33	0	33	0	0	0	3	5	17	8
УИК №5884	24	24	0	24	0	0	0	24	0	24	0	0	2	1	4	13	4
УИК №5885	21	21	0	21	0	0	0	21	0	21	0	0	8	2	0	7	4
УИК №5886	22	22	0	22	0	0	0	22	0	22	0	0	4	2	0	15	1
УИК №5887	22	22	0	22	0	0	0	22	3	19	0	0	1	8	1	7	2
УИК №5888	18	18	0	18	0	0	0	18	1	17	0	0	0	0	6	10	1
УИК №5889	21	21	0	21	0	0	0	21	0	21	0	0	3	2	1	12	3
УИК №5890	21	21	0	21	0	0	0	21	0	21	0	0	0	0	0	21	0
УИК №5891	23	23	0	23	0	0	0	23	0	23	0	0	0	0	0	23	0
УИК №5892	11	11	0	10	0	1	0	10	0	10	0	0	7	2	0	1	0
УИК №5893	9	9	0	9	0	0	0	9	0	9	0	0	0	0	0	1	8
УИК №5894	16	16	0	16	0	0	0	16	0	16	0	0	2	2	3	6	3
УИК №5895	16	16	0	15	0	1	0	15	0	15	0	0	2	7	1	3	2
УИК №5896	14	14	0	14	0	0	0	14	0	14	0	0	4	2	0	8	0
УИК №5897	5	5	0	5	0	0	0	5	0	5	0	0	1	0	0	1	3
УИК №5899	15	15	0	13	0	2	0	13	0	13	0	0	2	4	2	2	3
УИК №5900	14	14	0	14	0	0	0	14	2	12	0	0	1	4	2	4	1
УИК №5901	20	20	0	20	0	0	0	20	1	19	0	0	4	6	2	2	5
УИК №5902	14	14	0	14	0	0	0	14	3	11	0	0	0	3	1	4	3
УИК №5903	21	21	0	21	0	0	0	21	0	21	0	0	2	3	1	13	2
УИК №5904	24	24	0	24	0	0	0	24	8	16	0	0	1	5	0	4	6
УИК №5905	39	39	0	39	0	0	0	39	3	36	0	0	6	6	3	11	10
УИК №5906	50	50	0	50	0	0	0	50	5	45	0	0	10	6	2	22	5
УИК №5907	120	120	0	116	0	4	0	116	2	114	0	0	10	11	5	78	10
УИК №5908	130	130	0	130	0	0	0	130	5	125	0	0	13	25	7	75	5
УИК №5909	15	15	0	15	0	0	0	15	0	15	0	0	0	2	0	13	0
УИК №5910	21	21	0	21	0	0	0	21	0	21	0	0	0	0	1	18	2
УИК №5911	21	21	0	21	0	0	0	21	0	21	0	0	1	0	0	20	0
УИК №5912	48	48	0	48	0	0	0	48	0	48	0	0	12	6	2	23	5
УИК №5913	17	17	0	17	0	0	0	17	0	17	0	0	2	5	4	1	5
УИК №5915	13	13	0	13	0	0	0	13	0	13	0	0	2	6	0	5	0
УИК №5916	15	15	0	15	0	0	0	15	0	15	0	0	2	3	0	9	1
УИК №5917	12	12	0	12	0	0	0	12	1	11	0	0	0	1	4	3	3
УИК №5918	13	13	0	13	0	0	0	13	0	13	0	0	1	0	0	11	1
УИК №5919	13	13	0	13	0	0	0	13	0	13	0	0	1	3	2	6	1
УИК №5920	12	12	0	12	0	0	0	12	0	12	0	0	1	0	0	9	2
УИК №5921	13	13	0	13	0	0	0	13	0	13	0	0	1	5	1	4	2
УИК №5922	21	21	0	21	0	0	0	21	1	20	0	0	1	7	1	9	2
УИК №5923	24	24	0	24	0	0	0	24	0	24	0	0	3	4	1	15	1
УИК №5924	10	10	0	10	0	0	0	10	0	10	0	0	0	0	0	10	0
УИК №5925	21	21	0	21	0	0	0	21	0	21	0	0	5	1	2	9	4
УИК №5926	15	15	0	15	0	0	0	15	1	14	0	0	1	2	0	11	0
УИК №5927	6	6	0	6	0	0	0	6	0	6	0	0	0	2	2	2	0
УИК №5928	33	34	0	33	0	1	0	33	0	33	0	0	3	3	3	23	1
УИК №5929	21	21	0	21	0	0	0	21	0	21	0	0	0	0	0	21	0
УИК №5930	27	27	0	27	0	0	0	27	0	27	0	0	7	1	0	12	7
УИК №5931	30	30	0	30	0	0	0	30	3	27	0	0	6	5	1	12	3
УИК №5932	19	19	0	19	0	0	0	19	0	19	0	0	2	3	3	7	4
УИК №5933	18	18	0	18	0	0	0	18	0	18	0	0	0	0	0	17	1
УИК №5934	15	15	0	15	0	0	0	15	0	15	0	0	1	5	3	2	4
УИК №5935	25	25	0	25	0	0	0	25	1	24	0	0	1	2	3	15	3
УИК №5936	11	11	0	11	0	0	0	11	2	9	0	0	3	3	0	3	0
УИК №5937	11	11	0	11	0	0	0	11	0	11	0	0	3	0	0	7	1
УИК №5938	9	9	0	9	0	0	0	9	0	9	0	0	2	0	1	4	2
УИК №5940	7	7	0	7	0	0	0	7	0	7	0	0	0	7	0	0	0
УИК №5941	10	10	0	10	0	0	0	10	0	10	0	0	2	1	1	6	0
УИК №5942	16	16	0	16	0	0	0	16	0	16	0	0	9	2	0	3	2
УИК №5943	7	7	0	7	0	0	0	7	0	7	0	0	0	1	1	0	5
УИК №5944	58	58	0	58	0	0	0	58	0	58	0	0	3	4	0	29	22
УИК №5945	64	64	0	64	0	0	0	64	0	64	0	0	15	4	5	25	15
УИК №5946	16	16	0	16	0	0	0	16	0	16	0	0	2	4	0	10	0
УИК №5947	75	75	0	71	0	4	0	71	8	63	0	0	1	1	0	61	0
УИК №5948	48	48	0	48	0	0	0	48	1	47	0	0	4	13	2	18	10
УИК №5949	46	46	0	46	0	0	0	46	0	46	0	0	7	5	2	29	3
УИК №5950	36	36	0	36	0	0	0	36	1	35	0	0	1	2	2	28	2
УИК №5951	17	17	0	17	0	0	0	17	2	15	0	0	3	1	0	10	1
УИК №5952	18	18	0	12	0	6	0	12	1	11	0	0	1	2	1	6	1
УИК №5953	16	16	0	16	0	0	0	16	0	16	0	0	1	5	0	9	1
УИК №5954	14	14	0	14	0	0	0	14	0	14	0	0	2	1	1	8	2
																	
УИК №1001	1933	1900	0	517	56	1327	56	517	19	554	0	0	51	126	16	276	85
УИК №1002	832	800	0	192	15	593	15	192	6	201	0	0	12	45	12	104	28
УИК №1003	1146	1100	0	221	3	876	3	221	7	217	0	0	18	74	9	99	17
УИК №1004	1799	1800	0	400	3	1397	3	400	11	392	0	0	26	106	21	167	72
УИК №1005	1949	1900	0	483	6	1411	6	483	13	476	0	0	40	154	22	193	67
УИК №1006	1744	1700	0	470	8	1222	8	470	14	464	0	0	32	130	22	231	49
УИК №1007	1752	1700	0	424	4	1272	4	424	14	414	0	0	36	113	22	177	66
УИК №1008	1622	1600	0	356	5	1239	5	356	7	354	0	0	17	107	20	164	46
УИК №1009	1764	1700	0	444	6	1250	6	444	8	442	0	0	23	124	19	217	59
УИК №1010	1706	1700	0	364	3	1333	3	364	14	353	0	0	26	111	22	147	47
УИК №1011	1964	1700	0	393	5	1302	5	393	10	388	0	0	28	127	29	167	37
УИК №1012	1904	1800	0	492	61	1247	61	492	15	538	0	0	51	140	23	262	62
УИК №1013	1864	1800	0	352	7	1441	7	352	6	353	0	0	17	113	14	164	45
УИК №1014	1840	1800	0	397	4	1399	4	397	13	388	0	0	29	115	21	178	45
УИК №1015	1754	1700	0	428	2	1270	2	428	16	414	0	0	31	144	19	174	46
УИК №1016	1682	1700	0	394	3	1303	3	394	24	373	0	0	22	132	15	164	40
УИК №1017	1909	1900	0	438	5	1457	5	438	21	422	0	0	33	131	29	186	43
УИК №1018	1876	1800	0	404	9	1387	9	404	21	392	0	0	27	135	18	184	28
УИК №1019	1864	1800	0	426	14	1360	14	426	4	436	0	0	36	122	18	197	63
УИК №1020	1099	1000	0	294	9	697	9	294	10	293	0	0	26	66	12	150	39
УИК №1021	1649	1600	0	398	32	1170	32	398	8	422	0	0	25	111	18	246	22
УИК №1022	1138	1100	0	313	13	774	13	313	14	312	0	0	27	75	18	150	42
УИК №1023	605	500	0	136	4	360	4	136	4	136	0	0	12	40	2	68	14
УИК №1024	463	400	0	43	11	346	11	43	1	53	0	0	1	21	0	27	4
																	
УИК №1101	1317	1290	0	457	53	780	53	457	31	479	0	0	43	121	18	254	43
УИК №1102	1331	1360	0	507	35	818	35	507	24	518	0	0	38	140	28	246	66
УИК №1103	1333	1370	0	593	22	755	22	593	25	590	0	0	72	145	30	284	59
УИК №1104	1292	1310	0	521	15	774	15	521	10	526	0	0	39	135	14	287	51
УИК №1105	861	875	0	300	21	554	21	300	10	311	0	0	32	85	9	139	46
УИК №1106	1252	1250	0	272	25	953	25	272	20	277	0	0	24	83	9	128	33
УИК №1107	1198	1210	0	355	15	840	15	355	11	359	0	0	42	96	14	161	46
УИК №1108	1097	1100	0	327	22	751	22	327	12	337	0	0	24	100	21	149	43
УИК №1109	1056	1070	0	325	21	724	21	325	15	331	0	0	27	106	20	137	41
УИК №1110	1239	1245	0	326	27	892	27	326	8	345	0	0	47	78	15	166	39
УИК №1111	1349	1370	0	378	52	940	52	378	23	407	0	0	52	99	11	200	45
УИК №1112	1277	1290	0	311	88	891	88	311	19	380	0	0	50	85	13	187	45
УИК №1113	1190	1195	0	289	27	879	27	289	7	309	0	0	37	74	10	155	33
УИК №1114	1044	1050	0	321	22	707	22	321	14	329	0	0	31	74	16	164	44
УИК №1115	1186	1200	0	381	9	810	9	381	17	373	0	0	33	114	18	172	36
УИК №1116	1030	1035	0	245	14	776	14	245	11	248	0	0	31	84	9	95	29
УИК №1117	1115	1135	0	310	125	700	125	310	23	412	0	0	63	81	18	206	44
УИК №1118	670	685	0	231	39	415	39	231	19	251	0	0	26	53	8	134	30
УИК №1119	325	330	0	100	29	201	29	100	10	119	0	0	16	22	8	59	14
УИК №1120	105	100	0	46	3	51	3	46	1	48	0	0	1	11	1	30	5
УИК №1121	945	955	0	302	135	518	135	302	24	413	0	0	37	95	9	224	48
УИК №1122	321	325	0	151	6	168	6	151	16	141	0	0	15	26	5	73	22
																	
УИК №1201	386	400	0	103	30	267	30	103	0	133	0	0	7	25	1	85	15
УИК №1202	178	180	0	54	13	113	13	54	2	65	0	0	4	11	2	42	6
УИК №1203	147	150	0	51	4	95	4	51	4	51	0	0	8	7	3	27	6
УИК №1204	240	250	0	106	18	126	18	106	5	119	0	0	10	21	8	69	11
УИК №1205	229	250	0	85	6	159	6	85	3	88	0	0	7	16	2	55	8
УИК №1206	214	250	0	61	12	177	12	61	0	73	0	0	5	9	0	57	2
УИК №1207	1272	1000	0	217	33	750	33	217	1	249	0	0	26	89	9	112	13
УИК №1208	1348	1000	0	277	31	692	31	277	9	299	0	0	15	86	21	154	23
УИК №1209	1047	1000	0	244	7	749	7	244	8	243	0	0	29	80	15	97	22
УИК №1210	545	520	0	132	4	384	4	132	5	131	0	0	16	35	6	62	12
УИК №1211	1210	1000	0	420	22	558	22	420	10	432	0	0	37	103	25	233	34
УИК №1212	1187	1000	0	395	6	599	6	395	9	392	0	0	27	108	42	190	25
УИК №1213	1104	1000	0	429	18	553	18	429	17	430	0	0	29	142	29	185	45
УИК №1214	1184	1000	0	454	19	527	19	454	11	462	0	0	24	119	26	230	63
УИК №1215	1209	1000	0	370	20	610	20	370	15	375	0	0	32	113	30	165	35
УИК №1216	1306	1000	0	443	13	544	13	443	20	436	0	0	27	146	26	190	47
УИК №1217	1294	1000	0	259	13	728	13	259	6	266	0	0	18	96	17	104	31
УИК №1218	1324	1000	0	268	21	711	21	268	9	280	0	0	28	85	26	123	18
УИК №1219	1339	1000	0	357	13	630	13	357	17	353	0	0	26	68	48	179	32
УИК №1220	728	700	0	153	5	542	5	153	2	156	0	0	13	38	14	72	19
УИК №1221	546	500	0	166	19	315	19	166	11	174	0	0	18	43	4	95	14
УИК №1222	705	700	0	186	19	495	19	186	3	202	0	0	14	68	23	82	15
УИК №1223	676	600	0	146	16	438	16	146	8	154	0	0	18	36	11	73	16
УИК №1224	1181	1000	0	293	30	677	30	292	15	307	0	0	27	77	13	156	34
УИК №1225	639	600	0	212	2	386	2	212	2	212	0	0	13	73	11	102	13
УИК №1280	59	150	0	43	15	92	15	43	2	56	0	0	5	17	1	24	9
																	
УИК №1301	397	350	0	118	7	225	7	118	4	121	0	0	10	22	2	81	6
УИК №1302	154	140	0	57	4	79	4	57	2	59	0	0	10	6	0	34	9
УИК №1303	348	320	0	101	17	202	17	101	2	116	0	0	9	13	3	81	10
УИК №1304	82	70	0	26	2	42	2	26	0	28	0	0	1	3	0	22	2
УИК №1305	114	100	0	39	4	57	4	39	1	42	0	0	1	3	0	26	12
УИК №1306	171	160	0	43	5	112	5	43	1	47	0	0	1	5	0	34	7
УИК №1307	710	670	0	205	16	449	16	205	6	215	0	0	23	43	1	131	17
УИК №1308	173	150	0	70	8	72	8	70	0	78	0	0	9	9	3	47	10
УИК №1309	1041	1000	0	259	13	728	13	259	4	268	0	0	29	40	4	153	42
УИК №1310	437	400	0	128	9	263	9	128	2	135	0	0	13	18	2	87	15
УИК №1311	556	550	0	121	5	424	5	121	1	125	0	0	12	17	1	79	16
УИК №1312	1033	1000	0	258	8	734	8	258	9	257	0	0	31	46	12	125	43
УИК №1313	651	600	0	131	6	463	6	131	5	132	0	0	10	27	3	74	18
УИК №1314	830	800	0	270	5	525	5	270	8	267	0	0	19	56	9	143	40
УИК №1315	404	400	0	142	5	253	5	142	1	146	0	0	18	30	1	76	21
УИК №1316	895	850	0	314	5	531	5	314	9	310	0	0	29	56	13	173	39
УИК №1317	446	400	0	121	10	269	10	121	2	129	0	0	10	34	2	67	16
УИК №1318	550	500	0	124	4	372	4	124	1	127	0	0	14	11	2	80	20
УИК №1319	523	500	0	97	1	402	1	97	4	94	0	0	9	23	3	47	12
УИК №1320	445	400	0	92	21	287	21	92	9	104	0	0	8	9	1	74	12
УИК №1321	252	230	0	58	2	170	2	58	6	54	0	0	3	6	0	42	3
УИК №1322	394	380	0	89	19	272	19	89	2	106	0	0	17	19	3	56	11
УИК №1323	867	800	0	212	40	548	40	212	13	239	0	0	23	29	4	157	26
УИК №1324	296	280	0	105	26	149	26	105	12	119	0	0	6	15	3	80	15
УИК №1325	83	70	10	12	2	46	12	12	0	24	0	0	1	4	0	16	3
УИК №1326	80	70	0	31	5	34	5	31	9	27	0	0	4	0	2	19	2
УИК №1327	277	260	0	59	2	199	2	59	6	55	0	0	6	5	1	26	17
УИК №1328	78	70	0	32	9	29	9	32	1	40	0	0	5	4	3	22	6
УИК №1329	161	150	0	57	10	83	10	57	1	66	0	0	15	16	0	28	7
УИК №1330	303	280	13	111	18	138	31	111	8	134	0	0	9	25	3	84	13
УИК №1331	85	80	0	26	3	51	3	26	1	28	0	0	0	2	0	21	5
УИК №1332	553	500	0	185	11	304	11	185	4	192	0	0	42	27	6	87	30
УИК №1333	915	900	0	333	3	564	3	333	9	327	0	0	38	48	5	190	46
УИК №1334	383	350	0	108	4	238	4	108	3	109	0	0	3	17	5	73	11
УИК №1335	555	500	0	161	2	337	2	161	3	160	0	0	15	36	5	74	30
УИК №1336	351	320	0	111	4	205	4	111	7	108	0	0	12	30	1	49	16
УИК №1337	376	350	0	84	6	260	6	84	1	89	0	0	11	15	3	49	11
УИК №1338	403	350	0	79	5	266	5	79	2	82	0	0	8	13	1	45	15
УИК №1339	882	800	0	281	13	506	13	281	10	284	0	0	26	46	5	174	33
УИК №1380	51	500	0	51	0	449	0	51	0	51	0	0	7	16	4	18	6
																	
УИК №1401	510	520	0	223	9	288	9	223	12	220	0	0	11	21	1	152	35
УИК №1402	105	100	0	51	5	44	5	51	2	54	0	0	2	2	1	42	7
УИК №1403	237	240	0	116	4	120	4	116	2	118	0	0	11	31	1	57	18
УИК №1404	113	115	0	37	0	78	0	37	8	29	0	0	0	2	2	19	6
УИК №1405	65	65	0	25	0	40	0	25	1	24	0	0	4	5	0	11	4
УИК №1406	53	55	0	14	10	31	10	14	4	20	0	0	1	1	0	14	4
УИК №1407	340	345	0	131	22	192	22	131	11	142	0	0	11	27	3	67	34
УИК №1408	189	190	0	91	9	90	9	91	15	85	0	0	8	7	0	57	13
УИК №1409	234	235	0	61	1	173	1	61	1	61	0	0	4	6	1	41	9
УИК №1410	209	215	0	80	17	118	17	80	6	91	0	0	6	13	1	57	14
УИК №1411	2878	2900	0	1187	29	1684	29	1187	47	1169	0	0	103	260	40	656	110
УИК №1412	104	100	0	36	7	57	7	36	0	43	0	0	4	12	1	22	4
УИК №1413	190	205	0	98	3	104	3	98	13	88	0	0	8	10	7	40	23
УИК №1414	59	55	0	21	4	30	4	21	0	25	0	0	3	1	0	14	7
УИК №1415	709	715	0	179	6	530	6	179	12	173	0	0	14	37	4	80	38
УИК №1416	1737	1750	0	475	17	1258	17	475	26	466	0	0	34	96	9	262	65
УИК №1417	1188	1225	0	369	10	846	10	369	24	355	0	0	37	86	13	178	41
УИК №1418	219	215	0	60	2	153	2	60	5	57	0	0	3	16	0	31	7
УИК №1419	400	400	0	130	7	263	7	130	13	124	0	0	5	26	4	71	18
УИК №1420	193	200	17	89	12	82	29	89	4	114	0	0	9	6	2	80	17
УИК №1421	1035	1045	0	373	63	609	63	373	18	418	0	0	40	89	9	220	60
УИК №1422	1303	1310	0	497	9	804	9	496	24	481	0	0	26	109	40	237	69
УИК №1423	529	535	0	157	15	363	15	157	13	159	0	0	9	9	10	106	25
УИК №1424	1452	1480	0	538	11	931	11	538	21	528	0	0	29	108	35	251	105
УИК №1425	178	185	0	79	2	104	2	79	1	80	0	0	3	17	4	49	7
																	
УИК №1501	774	815	0	288	13	514	13	288	16	285	0	0	13	68	11	166	27
УИК №1502	131	137	0	27	0	110	0	27	1	26	0	0	2	7	0	12	5
УИК №1503	724	781	0	259	5	517	5	259	13	251	0	0	13	63	7	137	31
УИК №1504	218	234	0	39	0	195	0	39	1	38	0	0	2	4	0	20	12
УИК №1505	764	803	0	244	13	546	13	244	13	244	0	0	14	48	9	148	25
УИК №1506	768	797	0	261	2	534	2	261	11	252	0	0	18	59	7	144	24
УИК №1507	719	762	0	267	5	490	5	267	13	259	0	0	10	64	5	144	36
УИК №1508	701	742	0	223	5	514	5	223	14	214	0	0	13	80	5	100	16
УИК №1509	470	458	0	196	24	238	24	196	12	208	0	0	15	35	9	133	16
УИК №1510	106	100	0	84	3	13	3	84	0	87	0	0	5	13	1	65	3
УИК №1511	275	278	0	102	8	168	8	102	3	107	0	0	13	35	1	48	10
УИК №1512	122	115	0	47	4	64	4	47	1	50	0	0	3	14	1	26	6
УИК №1513	699	713	0	294	14	405	14	294	15	293	0	0	28	73	8	145	39
УИК №1514	426	437	0	193	18	226	18	193	6	205	0	0	19	39	3	114	30
УИК №1515	532	535	0	194	5	336	5	194	6	193	0	0	25	46	5	98	19
УИК №1516	472	467	0	201	32	234	32	201	13	220	0	0	20	53	10	111	26
УИК №1517	558	573	0	209	19	345	19	209	7	221	0	0	19	52	10	102	38
