УИК №1912	1547	1500	0	506	25	969	25	506	16	515	0	0	316	199
УИК №1913	889	800	0	310	5	485	5	310	8	307	0	0	190	117
УИК №1914	757	700	0	198	2	500	2	198	2	198	0	0	88	110
УИК №1915	355	300	0	193	27	80	27	193	6	214	0	0	34	180
УИК №1916	1882	1800	0	551	7	1242	7	551	8	550	0	0	374	176
УИК №1917	1740	1500	0	523	29	948	29	523	12	540	0	0	309	231
УИК №1918	1890	1500	0	459	7	1034	7	459	8	458	0	0	341	117
УИК №1919	1531	1500	0	354	37	1109	37	354	9	382	0	0	249	133
УИК №1920	1264	1000	0	500	32	468	32	500	11	521	0	0	200	321
УИК №1921	2698	2500	0	679	42	1779	42	679	18	703	0	0	486	217
УИК №1922	2905	2500	0	916	116	1468	116	916	65	967	0	0	553	414
УИК №1923	2072	2000	0	1712	25	263	25	1712	17	1720	0	0	238	1482
УИК №1924	2065	2000	0	548	24	1428	24	548	11	561	0	0	376	185
УИК №1925	1281	1000	0	499	9	492	9	499	8	500	0	0	277	223
УИК №1926	1930	1500	0	371	14	1115	14	371	4	381	0	0	152	229
УИК №1927	2009	2000	0	475	12	1513	12	475	10	477	0	0	309	168
УИК №1928	1792	1500	0	444	10	1046	10	444	7	447	0	0	283	164
УИК №1929	1411	1200	0	400	85	715	85	400	14	471	0	0	264	207
УИК №1930	1090	1000	0	395	3	602	3	394	3	394	0	0	230	164
УИК №1931	1547	1500	0	482	16	1002	16	482	8	490	0	0	279	211
УИК №1932	1575	1500	0	535	1	964	1	535	14	522	0	0	336	186
УИК №1933	1288	1200	0	383	13	804	13	383	9	387	0	0	231	156
УИК №1934	1595	1500	0	440	10	1050	10	440	9	441	0	0	275	166
УИК №1935	1485	1500	0	456	31	1013	31	456	4	483	0	0	231	252
УИК №1936	1459	1400	0	456	10	934	10	456	16	450	0	0	252	198
УИК №1937	1732	1500	0	576	6	918	6	576	9	573	0	0	358	215
УИК №1938	1715	1500	0	519	5	976	5	519	10	514	0	0	336	178
УИК №1939	1360	1000	0	408	8	584	8	408	8	408	0	0	284	124
УИК №1940	2883	2500	0	846	124	1530	124	846	6	964	0	0	390	574
УИК №1941	2338	2000	0	639	22	1339	22	638	15	645	0	0	381	264
УИК №1942	1434	1200	0	361	32	807	32	361	8	385	0	0	191	194
УИК №1943	1262	1000	0	354	12	634	12	354	46	320	0	0	128	192
УИК №1944	1465	1200	0	1138	13	49	13	1138	9	1142	0	0	200	942
УИК №1945	1177	1000	0	504	24	472	24	503	6	521	0	0	204	317
УИК №1946	1577	1500	0	408	51	1041	51	407	15	443	0	0	263	180
УИК №1947	1908	1500	0	449	14	1037	14	449	12	451	0	0	285	166
УИК №1948	1513	1500	0	472	6	1022	6	472	5	473	0	0	266	207
УИК №1949	1228	1000	0	381	8	611	8	380	14	374	0	0	231	143
УИК №1950	1793	1500	0	340	17	1143	17	340	4	353	0	0	209	144
УИК №1951	1463	1200	0	403	45	752	45	402	6	441	0	0	246	195
УИК №1952	1643	1500	0	528	13	959	13	528	7	534	0	0	306	228
УИК №1953	1766	1500	0	673	67	760	67	673	15	725	0	0	315	410
УИК №1954	1029	1000	0	405	4	591	4	405	4	405	0	0	205	200
УИК №1955	2108	2000	0	530	12	1458	12	530	15	527	0	0	332	195
УИК №1956	1970	1500	0	526	9	965	9	526	6	529	0	0	338	191
УИК №1957	1060	1000	0	279	6	715	6	279	9	276	0	0	177	99
УИК №1958	1194	1000	0	360	7	633	7	360	7	360	0	0	180	180
УИК №1959	1433	1200	0	364	12	824	12	364	6	370	0	0	219	151
УИК №1960	1608	1500	0	506	22	972	22	506	9	519	0	0	259	260
УИК №1961	1247	1000	0	474	8	518	8	474	5	477	0	0	257	220
УИК №1962	1934	1500	0	544	11	945	11	544	13	542	0	0	314	228
УИК №1963	1776	1500	0	1011	29	460	29	1011	5	1035	0	0	191	844
УИК №1964	2211	2000	0	667	15	1318	15	667	8	674	0	0	427	247
УИК №1965	1183	1000	0	565	18	417	18	565	21	562	0	0	258	304
УИК №1966	1623	1500	0	1458	22	20	22	1458	9	1471	0	0	266	1205
УИК №1967	1256	1000	0	305	104	591	103	304	9	398	0	0	223	175
УИК №1968	2036	2000	0	1693	6	301	6	1693	14	1685	0	0	380	1305
УИК №1969	2325	2000	0	635	4	1361	4	635	14	625	0	0	395	230
УИК №1970	1099	1000	0	334	11	655	11	334	9	336	0	0	195	141
УИК №1971	1319	1000	0	440	14	546	14	440	5	449	0	0	253	196
УИК №1972	1565	1500	0	450	17	1033	17	450	16	451	0	0	274	177
УИК №1973	1186	1000	0	288	4	708	4	288	5	287	0	0	187	100
УИК №1974	1925	1500	0	582	17	901	17	582	5	594	0	0	370	224
УИК №1975	1125	1000	0	357	12	631	12	357	9	360	0	0	233	127
УИК №1976	971	800	0	351	3	446	3	351	6	348	0	0	245	103
УИК №7101	90	90	0	86	0	4	0	86	3	83	0	0	12	71
УИК №7102	71	71	0	71	0	0	0	71	0	71	0	0	18	53
УИК №7103	75	75	0	75	0	0	0	75	0	75	0	0	27	48
УИК №7104	99	99	0	87	0	12	0	87	2	85	0	0	9	76
УИК №7106	68	68	0	52	0	16	0	52	8	44	0	0	11	33
УИК №7107	71	71	0	60	0	11	0	60	0	60	0	0	16	44
УИК №7108	67	69	0	50	0	19	0	50	0	50	0	0	12	38
УИК №7109	62	64	0	43	0	21	0	43	8	35	0	0	9	26
УИК №7110	82	82	0	82	0	0	0	82	1	81	0	0	11	70
УИК №7111	77	77	0	77	0	0	0	77	0	77	0	0	12	65
УИК №7112	66	66	0	66	0	0	0	66	2	64	0	0	18	46
УИК №7113	61	61	0	61	0	0	0	61	0	61	0	0	0	61
УИК №7114	16	16	0	16	0	0	0	16	0	16	0	0	1	15
УИК №7115	27	27	0	27	0	0	0	27	0	27	0	0	2	25
УИК №7116	23	23	0	23	0	0	0	23	0	23	0	0	12	11
УИК №7117	18	18	0	18	0	0	0	18	5	13	0	0	6	7
УИК №7118	21	21	0	21	0	0	0	21	0	21	0	0	9	12
УИК №7119	25	25	0	25	0	0	0	25	0	25	0	0	2	23
УИК №7120	26	26	0	26	0	0	0	26	0	26	0	0	5	21
УИК №7121	26	26	0	26	0	0	0	26	0	26	0	0	1	25
УИК №7122	27	27	0	8	0	19	0	8	0	8	0	0	1	7
УИК №7123	29	29	0	29	0	0	0	29	0	29	0	0	9	20
УИК №7124	128	128	0	128	0	0	0	128	0	128	0	0	8	120
УИК №7125	291	291	0	291	0	0	0	291	10	281	0	0	29	252
УИК №7126	135	135	0	135	0	0	0	135	0	135	0	0	0	135
УИК №7127	9	9	0	9	0	0	0	9	0	9	0	0	1	8
УИК №7128	22	22	0	22	0	0	0	22	1	21	0	0	2	19
УИК №7129	22	22	0	22	0	0	0	22	0	22	0	0	3	19
УИК №7130	22	22	0	22	0	0	0	22	0	22	0	0	2	20
УИК №7132	18	18	0	18	0	0	0	18	1	17	0	0	1	16
УИК №7134	17	17	0	17	0	0	0	17	0	17	0	0	0	17
УИК №7135	22	22	0	22	0	0	0	22	0	22	0	0	4	18
УИК №7136	17	18	0	17	0	1	0	17	0	17	0	0	2	15
УИК №7137	22	24	0	22	0	2	0	22	3	19	0	0	3	16
УИК №7138	15	15	0	15	0	0	0	15	0	15	0	0	1	14
УИК №7139	16	16	0	16	0	0	0	16	0	16	0	0	3	13
УИК №7140	14	14	0	14	0	0	0	14	0	14	0	0	1	13
УИК №7141	17	17	0	17	0	0	0	17	0	17	0	0	2	15
УИК №7142	15	17	0	15	0	2	0	15	0	15	0	0	10	5
УИК №7143	22	24	0	22	0	2	0	22	0	22	0	0	19	3
УИК №7144	16	18	0	16	0	2	0	16	0	16	0	0	7	9
УИК №7145	18	20	0	18	0	2	0	18	6	12	0	0	5	7
УИК №7146	29	29	0	29	0	0	0	29	0	29	0	0	0	29
УИК №7147	29	29	0	29	0	0	0	29	0	29	0	0	1	28
УИК №7148	28	28	0	28	0	0	0	28	0	28	0	0	2	26
УИК №7149	29	29	0	29	0	0	0	29	0	29	0	0	1	28
УИК №7150	20	20	0	16	0	4	0	16	0	16	0	0	1	15
УИК №7151	18	18	0	18	0	0	0	18	0	18	0	0	1	17
УИК №7152	21	21	0	21	0	0	0	21	0	21	0	0	0	21
УИК №7153	24	24	0	24	0	0	0	24	0	24	0	0	0	24
УИК №7154	32	32	0	32	0	0	0	32	0	32	0	0	0	32
УИК №7155	24	24	0	24	0	0	0	24	0	24	0	0	0	24
УИК №7157	14	16	0	14	0	2	0	14	0	14	0	0	12	2
УИК №7158	14	16	0	14	0	2	0	14	0	14	0	0	9	5
УИК №7159	12	14	0	12	0	2	0	12	0	12	0	0	7	5
УИК №7160	17	19	0	17	0	2	0	17	1	16	0	0	11	5
УИК №7161	12	14	0	12	0	2	0	12	0	12	0	0	4	8
УИК №7162	19	21	0	19	0	2	0	19	2	17	0	0	13	4
УИК №7163	14	14	0	14	0	0	0	14	0	14	0	0	4	10
УИК №7164	29	29	0	29	0	0	0	29	0	29	0	0	22	7
УИК №7165	11	11	0	11	0	0	0	11	0	11	0	0	8	3
УИК №7166	11	11	0	11	0	0	0	11	0	11	0	0	6	5
УИК №7167	20	20	0	20	0	0	0	20	0	20	0	0	15	5
УИК №7168	20	20	0	20	0	0	0	20	1	19	0	0	11	8
УИК №7171	28	28	0	28	0	0	0	28	0	28	0	0	0	28
														
УИК №2001	272	250	0	88	13	149	13	88	8	93	0	0	50	43
УИК №2002	368	350	0	110	4	236	4	110	7	107	0	0	61	46
УИК №2003	142	145	0	89	6	50	6	89	3	92	0	0	12	80
УИК №2004	551	515	0	185	11	319	11	185	17	179	0	0	85	94
УИК №2005	415	410	47	212	22	129	69	212	18	263	0	0	163	100
УИК №2006	494	470	0	249	14	207	14	249	7	256	0	0	105	151
УИК №2007	179	180	0	122	9	49	9	122	2	129	0	0	28	101
УИК №2008	298	280	0	109	10	161	10	109	2	117	0	0	50	67
УИК №2009	596	530	7	152	36	335	43	152	15	180	0	0	76	104
УИК №2010	164	165	0	95	9	61	9	95	1	103	0	0	39	64
УИК №2011	586	550	0	214	38	298	38	214	13	239	0	0	112	127
УИК №2012	195	205	0	90	10	105	10	90	5	95	0	0	54	41
УИК №2013	261	245	0	104	1	140	1	104	2	103	0	0	56	47
УИК №2014	805	740	0	226	100	414	100	226	9	317	0	0	96	221
УИК №2015	1029	915	0	510	4	401	4	510	36	478	0	0	295	183
УИК №2016	299	270	0	140	1	129	1	140	6	135	0	0	73	62
УИК №2017	463	425	31	75	20	299	51	75	5	121	0	0	61	60
УИК №2018	859	785	0	215	17	553	17	215	8	224	0	0	155	69
УИК №2019	270	240	0	136	10	94	10	136	2	144	0	0	72	72
УИК №2020	421	390	32	126	12	220	44	126	30	140	0	0	41	99
УИК №2021	571	515	0	111	34	370	34	111	5	140	0	0	98	42
УИК №2022	513	475	0	132	75	268	75	132	5	202	0	0	108	94
УИК №2023	691	850	302	239	22	287	324	239	32	531	0	0	171	360
УИК №2024	359	310	15	96	28	171	43	96	5	134	0	0	86	48
УИК №2025	159	185	0	58	33	94	33	58	4	87	0	0	43	44
УИК №2026	567	525	0	124	94	307	94	124	7	211	0	0	112	99
УИК №2027	602	535	26	201	41	267	67	201	10	258	0	0	147	111
УИК №2028	595	535	0	168	23	344	23	168	4	187	0	0	133	54
УИК №2029	528	485	0	169	28	288	28	169	6	191	0	0	116	75
УИК №2030	549	510	0	203	7	300	7	203	7	203	0	0	127	76
УИК №2031	507	470	0	247	38	185	38	247	15	270	0	0	145	125
УИК №2032	382	395	0	314	67	14	67	314	15	366	0	0	92	274
УИК №2033	395	360	0	221	3	136	3	221	6	218	0	0	42	176
УИК №2034	1170	1080	0	565	38	477	38	565	19	584	0	0	311	273
УИК №2035	1183	1080	0	456	37	587	37	456	9	484	0	0	287	197
УИК №2036	562	505	76	216	8	205	84	216	26	274	0	0	115	159
УИК №2037	414	380	0	181	10	189	10	181	2	189	0	0	104	85
УИК №2038	798	745	0	399	32	314	32	399	7	424	0	0	205	219
УИК №2039	1202	1110	0	394	22	694	22	394	19	397	0	0	241	156
УИК №2040	1022	925	0	369	74	482	74	369	13	430	0	0	215	215
УИК №2041	731	675	0	314	14	347	14	314	14	314	0	0	192	122
УИК №2080	99	100	0	85	12	3	12	85	1	96	0	0	51	45
УИК №2081	9	60	0	7	0	53	0	7	0	7	0	0	2	5
														
УИК №2101	469	450	0	159	2	289	2	159	7	154	0	0	96	58
УИК №2102	379	350	0	150	3	197	3	150	3	150	0	0	71	79
УИК №2103	719	700	0	267	5	428	5	267	5	267	0	0	134	133
УИК №2104	84	80	0	21	1	58	1	21	1	21	0	0	9	12
УИК №2105	187	150	15	84	10	41	25	84	2	107	0	0	41	66
УИК №2106	76	75	0	47	1	27	1	47	1	47	0	0	15	32
УИК №2107	260	250	0	112	26	112	26	112	1	137	0	0	70	67
УИК №2108	823	700	0	322	15	363	15	322	4	333	0	0	171	162
УИК №2109	1404	1400	0	465	24	911	24	465	7	482	0	0	276	206
УИК №2110	1511	1500	0	556	50	894	50	556	9	597	0	0	351	246
УИК №2111	258	250	0	83	2	165	2	83	2	83	0	0	58	25
УИК №2112	329	300	0	130	7	163	7	130	7	130	0	0	64	66
УИК №2113	503	500	0	163	26	311	26	163	3	186	0	0	100	86
УИК №2114	125	120	0	36	0	84	0	36	4	32	0	0	9	23
УИК №2115	100	100	0	27	1	72	1	27	1	27	0	0	14	13
УИК №2116	790	750	0	328	19	403	19	328	10	337	0	0	218	119
УИК №2117	64	45	0	36	0	9	0	36	0	36	0	0	10	26
														
УИК №2201	800	800	0	217	1	582	1	217	4	214	0	0	116	98
УИК №2202	1080	1090	0	382	6	702	6	382	7	381	0	0	191	190
УИК №2203	1116	1100	0	284	12	804	12	284	3	293	0	0	172	121
УИК №2204	562	570	0	120	20	430	20	120	25	115	0	0	62	53
УИК №2205	190	180	0	97	18	65	18	97	2	113	0	0	33	80
УИК №2206	878	890	0	216	7	667	7	216	3	220	0	0	127	93
УИК №2207	1029	1050	0	192	10	848	10	192	5	197	0	0	114	83
УИК №2208	970	960	0	189	6	765	6	189	4	191	0	0	124	67
УИК №2209	570	580	0	213	7	360	7	213	7	213	0	0	101	112
УИК №2210	1708	1710	0	474	10	1226	10	474	22	462	0	0	236	226
УИК №2211	1703	1700	0	494	25	1181	25	494	4	515	0	0	263	252
УИК №2212	1496	1520	0	357	20	1143	20	357	15	362	0	0	219	143
УИК №2213	1762	1780	0	376	24	1380	24	376	19	381	0	0	227	154
УИК №2214	951	900	0	153	3	744	3	153	2	154	0	0	99	55
УИК №2215	800	800	0	239	7	554	7	239	6	240	0	0	155	85
УИК №2216	776	770	0	170	12	588	12	170	9	173	0	0	92	81
УИК №2217	1603	1600	0	457	9	1134	9	457	7	459	0	0	239	220
УИК №2218	1649	1650	0	455	17	1178	17	455	9	463	0	0	236	227
УИК №2219	516	530	0	163	2	365	2	163	3	162	0	0	89	73
УИК №2220	1085	1100	0	154	1	945	1	154	2	153	0	0	94	59
УИК №2221	1692	1700	0	458	3	1239	3	458	13	448	0	0	290	158
УИК №2222	1190	1200	0	222	25	953	25	222	9	238	0	0	130	108
УИК №2223	662	660	0	129	4	527	4	129	3	130	0	0	88	42
УИК №2224	532	530	0	94	3	433	3	94	3	94	0	0	54	40
УИК №2225	1338	1350	0	353	7	990	7	353	9	351	0	0	203	148
УИК №2226	952	940	0	191	14	735	14	191	12	193	0	0	102	91
УИК №2227	324	320	0	46	0	274	0	46	1	45	0	0	30	15
УИК №2228	1470	1490	0	338	34	1118	34	338	7	365	0	0	208	157
УИК №2229	1164	1180	0	225	14	941	14	225	3	236	0	0	145	91
УИК №2230	700	700	0	131	21	548	21	131	3	149	0	0	91	58
УИК №2231	1055	1080	0	327	26	727	26	327	9	344	0	0	187	157
УИК №2232	855	850	0	145	18	687	18	145	1	162	0	0	92	70
УИК №2233	1072	1060	0	255	27	778	27	255	8	274	0	0	148	126
УИК №2234	774	780	0	166	40	574	40	166	3	203	0	0	84	119
УИК №2235	993	1000	0	286	43	671	43	286	5	324	0	0	160	164
УИК №2236	814	840	0	147	36	657	36	147	3	180	0	0	92	88
УИК №2237	191	195	0	38	2	155	2	38	1	39	0	0	21	18
УИК №2238	69	65	0	19	11	35	11	19	0	30	0	0	18	12
УИК №2239	204	210	12	95	0	103	12	95	0	107	0	0	33	74
УИК №2240	115	110	0	36	0	74	0	36	2	34	0	0	13	21
УИК №2241	226	200	0	81	19	100	19	81	2	98	0	0	50	48
УИК №2242	102	75	5	46	9	15	14	46	0	60	0	0	28	32
УИК №2280	54	60	0	4	37	19	37	4	0	41	0	0	17	24
														
УИК №2301	481	400	69	108	3	220	72	108	6	174	0	0	57	117
УИК №2302	939	700	0	316	58	326	58	316	49	325	0	0	157	168
УИК №2303	1285	950	0	396	62	492	62	396	21	437	0	0	216	221
УИК №2304	607	450	0	160	33	257	33	160	8	185	0	0	104	81
УИК №2305	767	550	0	289	20	241	20	289	16	293	0	0	129	164
УИК №2306	511	450	0	173	11	266	11	173	4	180	0	0	86	94
УИК №2307	736	550	0	372	7	171	7	372	15	364	0	0	158	206
УИК №2308	711	500	0	460	5	35	5	460	29	436	0	0	144	292
УИК №2309	486	350	0	160	7	183	7	160	2	165	0	0	87	78
УИК №2310	1245	900	0	424	31	445	31	424	8	447	0	0	263	184
УИК №2311	431	300	0	126	28	146	28	126	7	147	0	0	85	62
УИК №2312	577	420	0	189	20	211	20	189	11	198	0	0	125	73
УИК №2313	511	380	0	227	7	146	7	227	5	229	0	0	150	79
УИК №2314	1327	1000	0	569	20	411	20	569	24	565	0	0	308	257
УИК №2315	1667	1200	0	740	18	442	18	740	28	730	0	0	407	323
УИК №2316	1701	1250	0	653	27	570	27	653	21	659	0	0	361	298
УИК №2317	1660	1200	0	621	13	566	13	621	31	603	0	0	317	286
УИК №2318	1411	1000	0	485	17	498	17	485	18	484	0	0	271	213
УИК №2319	1327	1000	0	440	24	536	24	440	14	450	0	0	231	219
УИК №2320	608	430	0	214	3	213	3	214	2	215	0	0	157	58
УИК №2321	660	500	0	180	4	316	4	180	6	178	0	0	108	70
УИК №2322	498	370	0	169	9	192	9	169	1	177	0	0	116	61
УИК №2323	704	550	21	226	11	292	32	226	3	255	0	0	140	115
УИК №2324	607	450	0	210	5	235	5	210	12	203	0	0	140	63
														
УИК №2401	754	750	0	193	6	551	6	193	6	193	0	0	139	54
УИК №2402	755	750	0	195	6	549	6	195	9	192	0	0	113	79
УИК №2403	778	750	0	235	1	514	1	235	11	225	0	0	142	83
УИК №2404	690	700	0	218	7	475	7	218	3	222	0	0	133	89
УИК №2405	701	700	0	250	4	446	4	250	16	238	0	0	158	80
УИК №2406	507	500	0	177	5	318	5	177	4	178	0	0	101	77
УИК №2407	355	300	0	137	16	147	16	137	3	150	0	0	92	58
УИК №2408	468	400	0	167	3	230	3	167	3	167	0	0	116	51
УИК №2409	431	400	0	157	2	241	2	157	7	152	0	0	99	53
УИК №2410	705	700	0	148	3	549	3	148	1	150	0	0	105	45
УИК №2411	834	800	0	216	10	574	10	216	6	220	0	0	149	71
УИК №2412	427	400	0	125	11	264	11	125	2	134	0	0	84	50
УИК №2413	330	300	0	97	2	201	2	97	2	97	0	0	50	47
УИК №2414	681	650	0	206	8	436	8	206	4	210	0	0	113	97
УИК №2415	52	50	0	21	0	29	0	21	0	21	0	0	8	13
УИК №2416	61	50	0	28	0	22	0	28	0	28	0	0	18	10
УИК №2417	175	150	0	55	10	85	10	55	2	63	0	0	33	30
УИК №2418	161	150	0	47	0	103	0	47	0	47	0	0	24	23
УИК №2419	210	150	0	95	9	46	9	95	2	102	0	0	28	74
УИК №2420	198	200	0	68	5	127	5	68	2	71	0	0	40	31
УИК №2421	796	800	0	263	23	514	23	263	8	278	0	0	145	133
УИК №2422	530	500	0	163	21	316	21	163	6	178	0	0	59	119
УИК №2423	95	90	0	57	0	33	0	57	5	52	0	0	10	42
УИК №2424	124	100	0	34	6	60	6	34	1	39	0	0	7	32
УИК №2425	55	50	0	20	0	30	0	20	1	19	0	0	4	15
УИК №2426	1674	1700	0	1277	29	394	29	1277	2	1304	0	0	451	853
УИК №2427	1102	1100	0	439	7	654	7	439	19	427	0	0	168	259
УИК №2428	127	100	0	66	5	29	5	66	0	71	0	0	31	40
УИК №2429	654	550	0	234	2	314	2	234	8	228	0	0	97	131
УИК №2430	735	700	0	161	3	536	3	161	6	158	0	0	107	51
УИК №2431	246	200	0	75	0	125	0	75	3	72	0	0	52	20
УИК №2432	212	200	0	73	0	127	0	73	1	72	0	0	38	34
УИК №2433	280	200	0	77	0	123	0	77	3	74	0	0	45	29
УИК №2434	102	100	0	30	4	66	4	30	0	34	0	0	24	10
УИК №2435	87	90	0	21	1	68	1	21	0	22	0	0	10	12
														
УИК №2501	155	150	0	40	2	108	2	40	1	41	0	0	29	12
УИК №2502	1069	1080	0	329	49	702	49	329	3	375	0	0	210	165
УИК №2503	499	510	0	60	17	433	17	60	3	74	0	0	47	27
УИК №2504	653	660	0	145	30	485	30	145	3	172	0	0	90	82
УИК №2505	737	740	0	160	19	561	19	160	8	171	0	0	98	73
УИК №2506	614	600	0	172	28	400	28	172	7	193	0	0	101	92
УИК №2507	583	600	0	175	15	410	15	175	6	184	0	0	116	68
УИК №2508	1015	1030	0	221	0	809	0	221	7	214	0	0	174	40
УИК №2509	516	520	0	173	1	346	1	173	2	172	0	0	107	65
УИК №2510	1137	1140	0	340	1	799	1	340	7	334	0	0	242	92
УИК №2511	469	470	0	133	1	336	1	133	5	129	0	0	87	42
УИК №2512	1028	1040	0	267	5	768	5	267	8	264	0	0	179	85
УИК №2513	1048	1070	0	306	5	759	5	306	6	305	0	0	214	91
УИК №2514	1076	1070	0	306	3	761	3	306	10	299	0	0	205	94
УИК №2515	1107	1120	0	252	5	863	5	252	7	250	0	0	168	82
УИК №2516	905	920	0	143	2	775	2	143	4	141	0	0	100	41
УИК №2517	302	300	0	39	1	260	1	39	1	39	0	0	24	15
УИК №2518	1073	1090	0	280	8	802	8	280	8	280	0	0	168	112
УИК №2519	660	660	0	159	2	499	2	159	3	158	0	0	96	62
УИК №2520	1028	1040	0	335	3	702	3	335	16	322	0	0	201	121
УИК №2521	749	750	0	179	2	569	2	179	9	172	0	0	124	48
УИК №2522	1021	1030	0	303	3	724	3	303	4	302	0	0	201	101
УИК №2523	983	980	0	249	6	725	6	249	3	252	0	0	177	75
УИК №2524	1057	1070	0	334	2	734	2	334	4	332	0	0	210	122
УИК №2525	589	580	0	189	13	378	13	189	7	195	0	0	106	89
УИК №2526	1055	1070	0	259	22	789	22	259	6	275	0	0	181	94
УИК №2527	133	130	0	50	1	79	1	50	2	49	0	0	19	30
УИК №2528	202	200	0	83	0	117	0	83	6	77	0	0	15	62
УИК №2529	475	500	0	184	11	305	11	184	2	193	0	0	45	148
УИК №2530	1158	1170	0	404	14	752	14	404	13	405	0	0	198	207
УИК №2531	314	310	0	106	2	202	2	106	2	106	0	0	79	27
														
УИК №2601	1453	1314	0	762	37	515	37	762	17	782	0	0	292	490
УИК №2602	1159	1372	0	553	7	812	7	553	12	548	0	0	367	181
УИК №2603	314	218	0	100	9	109	9	100	3	106	0	0	37	69
УИК №2604	1432	1328	0	380	47	901	47	380	20	407	0	0	221	186
УИК №2605	928	863	0	418	14	431	14	418	13	419	0	0	172	247
УИК №2606	499	445	0	192	13	240	13	192	3	202	0	0	60	142
УИК №2607	1637	1513	0	529	9	975	9	529	17	521	0	0	308	213
УИК №2608	599	551	0	255	8	288	8	255	4	259	0	0	156	103
УИК №2609	1489	1359	0	632	14	713	14	632	8	638	0	0	241	397
УИК №2610	1619	1437	0	570	44	823	44	570	20	594	0	0	213	381
УИК №2611	894	824	0	361	86	377	86	361	8	439	0	0	211	228
УИК №2612	1702	1570	0	531	30	1009	30	531	15	546	0	0	271	275
УИК №2613	574	519	0	117	87	315	87	117	5	199	0	0	88	111
УИК №2614	622	563	0	111	39	413	39	111	4	146	0	0	100	46
УИК №2615	1111	1024	0	341	18	665	18	341	11	348	0	0	161	187
УИК №2616	275	248	0	105	8	135	8	105	2	111	0	0	31	80
УИК №2617	813	739	0	376	10	353	10	376	9	377	0	0	135	242
УИК №2618	280	241	0	101	5	135	5	101	4	102	0	0	61	41
УИК №2619	256	220	0	89	30	101	30	89	0	119	0	0	51	68
УИК №2620	1554	1431	0	445	15	971	15	445	13	447	0	0	261	186
УИК №2621	1502	1388	0	452	10	926	10	452	6	456	0	0	176	280
УИК №2622	1542	1413	0	509	30	874	30	509	11	528	0	0	205	323
УИК №2623	1679	1552	0	657	19	876	19	657	18	658	0	0	340	318
УИК №2624	1445	1329	0	532	40	757	40	532	13	559	0	0	353	206
УИК №2625	260	220	0	153	12	55	12	153	2	163	0	0	79	84
УИК №2626	1764	1620	0	463	21	1136	21	463	7	477	0	0	204	273
УИК №2627	1684	1457	0	628	165	664	165	627	37	755	0	0	301	454
УИК №2628	550	502	0	129	76	297	76	129	5	200	0	0	84	116
УИК №2629	1257	1116	0	416	25	675	25	416	16	425	0	0	222	203
УИК №2630	936	855	0	272	41	542	41	272	13	300	0	0	136	164
УИК №2631	924	835	0	338	26	471	26	338	6	358	0	0	139	219
														
УИК №2701	2072	2050	0	466	29	1555	29	466	82	413	0	0	141	272
УИК №2702	2090	2100	0	381	22	1697	22	381	35	368	0	0	175	193
УИК №2703	1969	1950	0	629	24	1297	24	629	6	647	0	0	307	340
УИК №2704	835	840	0	305	9	526	9	299	46	262	0	0	119	143
УИК №2705	512	500	0	156	13	331	13	156	10	159	0	0	81	78
УИК №2706	622	600	0	169	10	421	10	169	16	163	0	0	68	95
УИК №2707	173	170	0	98	16	56	16	98	1	113	0	0	56	57
УИК №2708	178	170	0	77	4	89	4	77	8	73	0	0	30	43
УИК №2709	442	450	0	45	2	403	2	45	3	44	0	0	26	18
УИК №2710	217	210	0	82	13	115	13	82	4	91	0	0	43	48
УИК №2711	126	120	0	45	0	75	0	45	1	44	0	0	10	34
УИК №2712	145	150	0	55	0	95	0	55	1	54	0	0	17	37
														
УИК №2801	2437	2200	0	1960	1	239	1	1960	2	1959	0	0	59	1900
УИК №2802	2504	2300	0	655	7	1638	7	655	15	647	0	0	273	374
УИК №2803	2386	2000	0	572	273	1155	273	572	25	820	0	0	364	456
УИК №2804	1903	1700	0	615	3	1082	3	615	13	605	0	0	242	363
УИК №2805	586	500	0	482	15	3	15	482	0	497	0	0	44	453
УИК №2806	834	700	0	153	3	544	3	153	3	153	0	0	90	63
УИК №2807	1803	1700	0	541	2	1157	2	541	8	535	0	0	318	217
УИК №2808	1501	1400	0	425	7	968	7	425	13	419	0	0	262	157
УИК №2809	2456	2300	0	2089	11	200	11	2089	0	2100	0	0	332	1768
УИК №2810	2393	2300	0	1297	1	1002	1	1297	25	1273	0	0	307	966
УИК №2811	1544	1400	0	524	6	870	6	524	12	518	0	0	280	238
УИК №2812	1993	1800	0	1709	1	90	1	1709	0	1710	0	0	91	1619
УИК №2813	2570	2300	0	708	8	1584	8	708	19	697	0	0	445	252
УИК №2814	917	700	0	313	3	384	3	313	9	307	0	0	180	127
УИК №2815	2276	2000	0	682	124	1194	124	682	2	804	0	0	233	571
УИК №2816	1761	1500	0	757	46	697	46	757	7	796	0	0	287	509
УИК №2817	2263	2100	0	717	9	1374	9	717	11	715	0	0	402	313
УИК №2818	2626	2400	0	2325	15	60	15	2325	5	2335	0	0	456	1879
УИК №2819	2588	2400	0	2161	29	210	29	2161	14	2176	0	0	361	1815
УИК №2820	1272	1100	0	1069	7	24	7	1069	0	1076	0	0	96	980
УИК №2821	1356	1200	0	459	1	740	1	459	7	453	0	0	264	189
УИК №2822	1671	1500	0	400	3	1097	3	400	6	397	0	0	175	222
